full_name,abbr_name,start_time,end_time,semester,year,prof,school,course
Elementary German I,GERM 104,APPT,,Spring2023,2023,"Frawley, Gabrielle",1,1024
Elementary German II,GERM 108,APPT,,Spring2023,2023,"Kourehpazhassanalizadeh, Schirin",1,1025
Elementary German II,GERM 108,10:00,10:50 AM,Spring2023,2023,"Predolac, Esra",1,1025
Elementary German II,GERM 108,APPT,,Spring2023,2023,"Predolac, Esra",1,1025
Elementary German II,GERM 108,11:00,11:50 AM,Spring2023,2023,"Kourehpazhassanalizadeh, Schirin",1,1025
Elementary German II,GERM 108,APPT,,Spring2023,2023,"Kourehpazhassanalizadeh, Schirin",1,1025
Introduction to German II,GERM 112,04:30,06:00 PM,Spring2023,2023,"DeHaven, Michael",1,1026
Fairy Tales Grimm Disney &Bynd,GERM 145,03:00,03:50 PM,Spring2023,2023,"Meyertholen, Andrea",1,1027
Fairy Tales Grimm Disney &Bynd,GERM 145,10:00,10:50 AM,Spring2023,2023,"Hwang, Chul Hyun",1,1027
Fairy Tales Grimm Disney &Bynd,GERM 145,11:00,11:50 AM,Spring2023,2023,"Hwang, Chul Hyun",1,1027
Fairy Tales Grimm Disney &Bynd,GERM 145,12:00,12:50 PM,Spring2023,2023,"Hwang, Chul Hyun",1,1027
Fairy Tales Grimm Disney &Bynd,GERM 145,01:00,01:50 PM,Spring2023,2023,"Hwang, Chul Hyun",1,1027
Intermediate German I,GERM 201,10:00,10:50 AM,Spring2023,2023,"Kourehpazhassanalizadeh, Schirin",1,1028
Intermediate German II,GERM 202,09:00,09:50 AM,Spring2023,2023,"Bilkic, Ljudmila",1,1029
Intermediate German II,GERM 202,11:00,11:50 AM,Spring2023,2023,"Bilkic, Ljudmila",1,1029
Intro to Translation & Theory,GERM 240,11:00,12:15 PM,Spring2023,2023,"Dickey, Stephen",1,1030
High Intermediate German II,GERM 302,02:00,02:50 PM,Spring2023,2023,"Meyertholen, Andrea",1,1031
German Transatlantic Expernce,GERM 336,APPT,,Spring2023,2023,"Janzen, Marike",1,1032
Grmn&Grmny in Glbl Bus Cultr I,GERM 362,01:00,01:50 PM,Spring2023,2023,"Bilkic, Ljudmila",1,1033
Investigation and Conference:,GERM 453,APPT,,Spring2023,2023,"Bilkic, Ljudmila",1,1034
Investigation and Conference:,GERM 453,APPT,,Spring2023,2023,"Linden, Ari",1,1034
Investigation and Conference:,GERM 453,APPT,,Spring2023,2023,"Meyertholen, Andrea",1,1034
Investigation and Conference:,GERM 453,APPT,,Spring2023,2023,"Vyatkina, Nina",1,1034
Sr Cpstn Crs:Germ-Spk Eurp Tdy,GERM 580,03:00,04:15 PM,Spring2023,2023,"Linden, Ari",1,1035
Culture and Health,GIST 210,APPT,,Spring2023,2023,"Rhine, Kathryn",1,1036
Culture and Health,GIST 210,APPT,,Spring2023,2023,"Henderson, Hazlett; Rhine, Kathryn; Adela, Charity; Fidelis, Godson",1,1036
Culture and Health,GIST 210,APPT,,Spring2023,2023,"Henderson, Hazlett; Rhine, Kathryn; Adela, Charity; Fidelis, Godson",1,1036
Culture and Health,GIST 210,APPT,,Spring2023,2023,"Henderson, Hazlett; Rhine, Kathryn; Adela, Charity; Fidelis, Godson",1,1036
"Culture and Health, Honors",GIST 211,02:00,02:50 PM,Spring2023,2023,"Rhine, Kathryn",1,1037
Global &Afro-Brazilian Culture,GIST 304,APPT,,Spring2023,2023,"MacGonagle, Elizabeth; Rhine, Kathryn; De Andrade Tosta, Antonio",1,1038
Key Themes Modern Global Hist,GIST 308,04:00,05:15 PM,Spring2023,2023,"Tope, Jennifer",1,1039
Graphic Novels as Memory,GIST 321,APPT,,Spring2023,2023,"Vassileva-Karagyozova, Svetlana",1,1040
Israli-Palstnan CnfIc:An Intro,GIST 329,12:30,01:45 PM,Spring2023,2023,"Balf, Noa",1,1041
International Women's Rights,GIST 355,APPT,,Spring2023,2023,"DeRoy, Pere",1,1042
International Women's Rights,GIST 355,APPT,,Spring2023,2023,"DeRoy, Pere",1,1042
Global Internship,GIST 495,APPT,,Spring2023,2023,"Lagotte, Brian",1,1043
Topics in:  _____,GIST 501,01:00,02:15 PM,Spring2023,2023,"Perelmutter, RB",1,1044
Topics in:  _____,GIST 501,01:00,02:15 PM,Spring2023,2023,"De Andrade Tosta, Antonio",1,1044
Advnd Topics Middle East Stds:,GIST 503,01:00,02:15 PM,Spring2023,2023,"Zeedan, Rami",1,1045
Advnd Topics Middle East Stds:,GIST 503,APPT,,Spring2023,2023,"Zeedan, Rami",1,1045
Advnd Topics Middle East Stds:,GIST 503,04:00,05:15 PM,Spring2023,2023,"Wuthrich, Mike",1,1045
Lit&Soc Cntmporary Middle East,GIST 535,APPT,,Spring2023,2023,"Ahmad, Razi",1,1046
Lit&Soc Cntmporary Middle East,GIST 535,APPT,,Spring2023,2023,"Ahmad, Razi",1,1046
Issues in Global Studies:,GIST 550,02:30,03:45 PM,Spring2023,2023,"Balf, Noa",1,1047
Issues in Global Studies:,GIST 550,11:00,12:15 PM,Spring2023,2023,"Kim, Changhwan",1,1047
Transnational Terrorism,GIST 585,APPT,,Spring2023,2023,"Avdan, Nazli",1,1048
Social Movemnts in Middle East,GIST 624,04:30,06:30 PM,Spring2023,2023,"Wuthrich, Mike",1,1049
Chinese Foreign Policy,GIST 678,04:30,06:30 PM,Spring2023,2023,"Kennedy, John",1,1050
Capstone Seminar,GIST 698,01:00,02:15 PM,Spring2023,2023,"Lagotte, Brian",1,1051
Capstone Seminar,GIST 698,11:00,12:15 PM,Spring2023,2023,"Lagotte, Brian",1,1051
"Capstone Seminar, Honors",GIST 699,09:30,10:45 AM,Spring2023,2023,"Lagotte, Brian",1,1052
Ancient Greek Readings&Grammar,GRK 108,10:00,10:50 AM,Spring2023,2023,"Gordon, Pamela",1,1053
Ancient Greek Readings&Grammar,GRK 108,APPT,,Spring2023,2023,"Gordon, Pamela",1,1053
"Ancient Grk Readngs&Grammar,Hn",GRK 109,10:00,10:50 AM,Spring2023,2023,"Gordon, Pamela",1,1054
"Ancient Grk Readngs&Grammar,Hn",GRK 109,APPT,,Spring2023,2023,"Gordon, Pamela",1,1054
Homer's Iliad,GRK 312,APPT,,Spring2023,2023,"Gordon, Pamela",1,1055
Sci Spec Studies,GSMC  50,APPT,,Spring2023,2023,,1,1056
Sci Spec Studies,GSMC  50,APPT,,Spring2023,2023,,1,1056
Sci Spec Studies,GSMC  50,APPT,,Spring2023,2023,,1,1056
Sci Spec Studies,GSMC  50,APPT,,Spring2023,2023,,1,1056
Sci Spec Studies,GSMC  50,APPT,,Spring2023,2023,"Rader, Stacie",1,1056
Sci Spec Studies,GSMC  50,APPT,,Spring2023,2023,,1,1056
Sci Spec Studies,GSMC  50,APPT,,Spring2023,2023,,1,1056
Guitar,GUIT 100,APPT,,Spring2023,2023,"Frank, Alex",1,1057
Beginning Group Guitar,GUIT 102,04:00,04:50 PM,Spring2023,2023,"Frank, Alex",1,1058
Guitar,GUIT 121,APPT,,Spring2023,2023,"Frank, Alex",1,1059
Guitar,GUIT 221,APPT,,Spring2023,2023,"Frank, Alex",1,1060
Guitar,GUIT 300,APPT,,Spring2023,2023,"Frank, Alex",1,1061
Guitar,GUIT 321,APPT,,Spring2023,2023,"Frank, Alex",1,1062
Guitar,GUIT 421,APPT,,Spring2023,2023,"Frank, Alex",1,1063
Guitar,GUIT 422,APPT,,Spring2023,2023,"Frank, Alex",1,1064
Guitar,GUIT 622,APPT,,Spring2023,2023,"Frank, Alex",1,1065
Intro to Western Art History,HA 100,11:00,12:15 PM,Spring2023,2023,"Nordengren, Cara",1,1066
Intro to Western Art History,HA 100,APPT,,Spring2023,2023,"Johnson, Hannah",1,1066
Intro to Western Art History,HA 100,APPT,,Spring2023,2023,"Johnson, Hannah",1,1066
Hist Wstrn Art:Rnasnc to Cntmp,HA 151,10:00,10:50 AM,Spring2023,2023,"Casey, Emily",1,1067
Hist Wstrn Art:Rnasnc to Cntmp,HA 151,11:30,12:20 PM,Spring2023,2023,"White, Katherine",1,1067
Hist Wstrn Art:Rnasnc to Cntmp,HA 151,01:00,01:50 PM,Spring2023,2023,"White, Katherine",1,1067
Hist Wstrn Art:Rnasnc to Cntmp,HA 151,09:00,09:50 AM,Spring2023,2023,"Li, Philana",1,1067
Hist Wstrn Art:Rnasnc to Cntmp,HA 151,10:00,10:50 AM,Spring2023,2023,"Cho, Jinhyun",1,1067
Hist Wstrn Art:Rnasnc to Cntmp,HA 151,10:00,10:50 AM,Spring2023,2023,"Li, Philana",1,1067
Hist Wstrn Art:Rnasnc to Cntmp,HA 151,01:00,01:50 PM,Spring2023,2023,"Cho, Jinhyun",1,1067
Hist Wstrn Art:Rnasnc to Cntmp,HA 151,10:00,10:50 AM,Spring2023,2023,"Li, Philana",1,1067
Hist Wstrn Art:Rnasnc to Cntmp,HA 151,10:00,10:50 AM,Spring2023,2023,"Cho, Jinhyun",1,1067
Hist Wstrn Art:Rnasnc to Cntmp,HA 151,11:00,11:50 AM,Spring2023,2023,"White, Katherine",1,1067
The Visual Arts of East Asia,HA 166,APPT,,Spring2023,2023,"Williamson, Morgan",1,1068
The Visual Arts of East Asia,HA 166,06:00,07:00 PM,Spring2023,2023,"Williamson, Morgan",1,1068
The Visual Arts of East Asia,HA 166,06:00,07:00 PM,Spring2023,2023,"Kuznetsova, Rada",1,1068
The Visual Arts of East Asia,HA 166,11:00,12:15 PM,Spring2023,2023,"Zhu, Ying",1,1068
Intro to Western Art History,HA 300,11:00,12:15 PM,Spring2023,2023,"Nordengren, Cara",1,1069
Intro to Western Art History,HA 300,APPT,,Spring2023,2023,"Johnson, Hannah",1,1069
Intro to Western Art History,HA 300,APPT,,Spring2023,2023,"Johnson, Hannah",1,1069
Italian Renaissance Art,HA 330,APPT,,Spring2023,2023,"Tennison, Heather",1,1070
Spec Stdy Asian Art Bfre 1900:,HA 340,02:30,03:45 PM,Spring2023,2023,"McNair, Amy",1,1071
Spec Stdy Asian Art Bfre 1900:,HA 340,11:00,12:15 PM,Spring2023,2023,"Stiller, Maya",1,1071
Spc Stdy18/19th Cnt Erp Am Ar:,HA 342,11:00,12:15 PM,Spring2023,2023,"Kessler, Marni",1,1072
Manga: Histories and Theories,HA 344,APPT,,Spring2023,2023,"Vanhartingsveldt, Michael",1,1073
Manga: Histories and Theories,HA 344,APPT,,Spring2023,2023,"Vanhartingsveldt, Michael",1,1073
Ceramics of East Asia,HA 347,03:00,04:15 PM,Spring2023,2023,"Stiller, Maya",1,1074
Modern&Contmprary Afrcn Art,HA 353,APPT,,Spring2023,2023,"Gerschultz, Jessica",1,1075
Modern Korean Art & Culture,HA 363,06:00,07:15 PM,Spring2023,2023,"Ward, Logan",1,1076
Modern Korean Art & Culture,HA 363,APPT,,Spring2023,2023,"Ward, Logan",1,1076
Modern Korean Art & Culture,HA 363,06:00,07:15 PM,Spring2023,2023,"Ward, Logan",1,1076
Art and Culture of Japan,HA 367,09:30,10:45 AM,Spring2023,2023,"Fowler, Sherry",1,1077
Baroque Art in Europe,HA 372,APPT,,Spring2023,2023,"Tennison, Heather",1,1078
Special Study in Ancient Art:,HA 392,APPT,,Spring2023,2023,"Bruce, William",1,1079
Special Study Renaissance Art:,HA 394,APPT,,Spring2023,2023,"Nichols, Gillian",1,1080
Special Study Renaissance Art:,HA 394,APPT,,Spring2023,2023,"Nichols, Gillian",1,1080
Special Study in Baroque Art:,HA 395,12:30,01:45 PM,Spring2023,2023,"Stone-Ferrier, Linda",1,1081
Early Medieval&Romanesque Art,HA 506,01:00,02:15 PM,Spring2023,2023,"Marina, Areli",1,1082
Medevl Mnuscrpt&Erly Prntd Bks,HA 510,11:00,12:15 PM,Spring2023,2023,"Hedeman, Anne",1,1083
Spatial Arts of Urban Italy,HA 528,02:30,03:45 PM,Spring2023,2023,"Marina, Areli",1,1084
Archlgy&Art of Ancnt Near East,HA 529,11:00,12:15 PM,Spring2023,2023,"Bruce, William",1,1085
Impressionism&Post-Imprssionsm,HA 534,11:00,12:15 PM,Spring2023,2023,"Kessler, Marni",1,1086
Specl Sdy Asian Art Befr 1900:,HA 540,02:30,03:45 PM,Spring2023,2023,"McNair, Amy",1,1087
Specl Sdy Asian Art Befr 1900:,HA 540,11:00,12:15 PM,Spring2023,2023,"Stiller, Maya",1,1087
Ceramics of East Asia,HA 547,03:00,04:15 PM,Spring2023,2023,"Stiller, Maya",1,1088
Capstone in Art History:,HA 550,02:30,03:45 PM,Spring2023,2023,"McNair, Amy",1,1089
Capstone in Art History:,HA 550,03:00,04:15 PM,Spring2023,2023,"Stiller, Maya",1,1089
Capstone in Art History:,HA 550,12:30,01:45 PM,Spring2023,2023,"Stone-Ferrier, Linda",1,1089
Capstone in Art History:,HA 550,11:00,12:15 PM,Spring2023,2023,"Stiller, Maya",1,1089
Capstone in Art History:,HA 550,02:30,03:45 PM,Spring2023,2023,"Marina, Areli",1,1089
Capstone in Art History:,HA 550,01:00,02:15 PM,Spring2023,2023,"Cateforis, David",1,1089
Capstone in Art History:,HA 550,01:00,02:15 PM,Spring2023,2023,"Marina, Areli",1,1089
Capstone in Art History:,HA 550,11:00,12:15 PM,Spring2023,2023,"Hedeman, Anne",1,1089
Capstone in Art History:,HA 550,11:00,12:15 PM,Spring2023,2023,"Kessler, Marni",1,1089
Contemporary Art,HA 567,01:00,02:15 PM,Spring2023,2023,"Cateforis, David",1,1090
Special Study in Baroque Art:,HA 595,12:30,01:45 PM,Spring2023,2023,"Stone-Ferrier, Linda",1,1091
Honors Essay in Art History,HA 698,APPT,,Spring2023,2023,"Casey, Emily",1,1092
Elementary Haitian I,HAIT 110,APPT,,Spring2023,2023,"Laguerre, Jowel",1,1093
Elementary Haitian II,HAIT 120,APPT,,Spring2023,2023,"Laguerre, Jowel",1,1094
Intermediate Haitian I,HAIT 230,APPT,,Spring2023,2023,"Laguerre, Jowel",1,1095
Intermediate Haitian II,HAIT 240,APPT,,Spring2023,2023,"Laguerre, Jowel",1,1096
Dirct Stds in Haitian Lang&Lit,HAIT 500,APPT,,Spring2023,2023,"Laguerre, Jowel",1,1097
Dirct Stds in Haitian Lang&Lit,HAIT 500,APPT,,Spring2023,2023,"Laguerre, Jowel",1,1097
Dirct Stds in Haitian Lang&Lit,HAIT 500,APPT,,Spring2023,2023,"Laguerre, Jowel",1,1097
Dirct Stds in Haitian Lang&Lit,HAIT 500,APPT,,Spring2023,2023,"Laguerre, Jowel",1,1097
Harp,HARP 100,APPT,,Spring2023,2023,"Wood, Erin",1,1098
Harp,HARP 121,APPT,,Spring2023,2023,"Wood, Erin",1,1099
Harp,HARP 221,APPT,,Spring2023,2023,"Wood, Erin",1,1100
Harp,HARP 300,APPT,,Spring2023,2023,"Wood, Erin",1,1101
Harp,HARP 321,APPT,,Spring2023,2023,"Wood, Erin",1,1102
Harp,HARP 421,APPT,,Spring2023,2023,"Wood, Erin",1,1103
Harp,HARP 422,APPT,,Spring2023,2023,"Wood, Erin",1,1104
Harp,HARP 622,APPT,,Spring2023,2023,"Wood, Erin",1,1105
Senior Recital,HARP 623,APPT,,Spring2023,2023,"Wood, Erin",1,1106
Elementary Modern Hebrew II,HEBR 120,10:00,10:50 AM,Spring2023,2023,"Rissien, Shelley",1,1107
Intermediate Modern Hebrew II,HEBR 220,09:00,09:50 AM,Spring2023,2023,"Rissien, Shelley",1,1108
Advanced Modern Hebrew II,HEBR 350,11:00,11:50 AM,Spring2023,2023,"Rissien, Shelley",1,1109
Independent Study,HEBR 490,APPT,,Spring2023,2023,"Rissien, Shelley",1,1110
Independent Study,HEBR 490,APPT,,Spring2023,2023,"Rissien, Shelley",1,1110
Introduction to Healthcare,HEIM 210,APPT,,Spring2023,2023,"King, Christina",1,1111
Medical Terminology,HEIM 230,APPT,,Spring2023,2023,"Folck, Kealia",1,1112
Healthcare Delivery Systems,HEIM 415,APPT,,Spring2023,2023,"King, Christina",1,1113
Legal Aspects of Healthcare,HEIM 420,01:00,01:50 PM,Spring2023,2023,"McLean, Rosann",1,1114
Legal Aspects of Healthcare,HEIM 420,APPT,,Spring2023,2023,"King, Christina",1,1114
Intro to Profess Pract Exper,HEIM 450,02:30,03:20 PM,Spring2023,2023,"Couture, Angela",1,1115
Intro to Profess Pract Exper,HEIM 450,APPT,,Spring2023,2023,"Couture, Angela",1,1115
Hlthcare Database & Architctre,HEIM 525,10:30,11:50 AM,Spring2023,2023,"Laincz, Bobbie",1,1116
Hlthcare Database & Architctre,HEIM 525,APPT,,Spring2023,2023,"Laincz, Bobbie",1,1116
Health Information Systems,HEIM 540,01:00,02:20 PM,Spring2023,2023,"Pulino, Lauren",1,1117
Health Information Systems,HEIM 540,APPT,,Spring2023,2023,"Pulino, Lauren",1,1117
Clin Terminol & Classifctons I,HEIM 565,09:00,10:20 AM,Spring2023,2023,"Clodfelter, Kelly",1,1118
Clin Terminol & Classifctons I,HEIM 565,09:00,10:20 AM,Spring2023,2023,"Clodfelter, Kelly",1,1118
Clin Terminol & Classifctons I,HEIM 565,APPT,,Spring2023,2023,"Clodfelter, Kelly",1,1118
Intro to Hlthcare Management,HEIM 570,APPT,,Spring2023,2023,"Mauch, Angela",1,1119
Top Hlth Info Mang,HEIM 665,01:00,02:50 PM,Spring2023,2023,"Brown, Kaitlyn",1,1120
Top Hlth Info Mang,HEIM 665,APPT,,Spring2023,2023,"Brown, Kaitlyn",1,1120
Leadership in Healthcare,HEIM 671,09:30,10:20 AM,Spring2023,2023,"Brown, Kaitlyn",1,1121
Leadership in Healthcare,HEIM 671,APPT,,Spring2023,2023,"Brown, Kaitlyn",1,1121
Healthcare Analytics,HEIM 676,09:30,11:50 AM,Spring2023,2023,"Laincz, Bobbie",1,1122
Healthcare Analytics,HEIM 676,APPT,,Spring2023,2023,"Laincz, Bobbie",1,1122
Info Governance in Hlthcare,HEIM 679,11:00,11:50 AM,Spring2023,2023,"McLean, Rosann",1,1123
Info Governance in Hlthcare,HEIM 679,APPT,,Spring2023,2023,"McLean, Rosann",1,1123
Managemnt Internship,HEIM 680,APPT,,Spring2023,2023,"Couture, Angela",1,1124
Management Practicum,HEIM 681,APPT,,Spring2023,2023,"McLean, Rosann",1,1125
Intro to African History,HIST 104,11:00,12:15 PM,Spring2023,2023,"Ochwada, Hannington",1,1126
Intro to African History,HIST 104,APPT,,Spring2023,2023,"Ochwada, Hannington",1,1126
Intro Ancient Nr East&Grk Hist,HIST 105,02:30,03:45 PM,Spring2023,2023,"Touyz, Paul",1,1127
Intro Ancient Nr East&Grk Hist,HIST 105,02:00,02:50 PM,Spring2023,2023,"Touyz, Paul",1,1127
Introduction to Roman History,HIST 106,09:00,09:50 AM,Spring2023,2023,"Fugate, Aaron",1,1128
Medieval History,HIST 108,APPT,,Spring2023,2023,"Guyer, Benjamin",1,1129
Latin American Culture&Society,HIST 124,APPT,,Spring2023,2023,"Sullinger, Jesse",1,1130
Latin American Culture&Society,HIST 124,APPT,,Spring2023,2023,"Sullinger, Jesse",1,1130
Latin American Culture&Society,HIST 124,APPT,,Spring2023,2023,"Nascimento Gregoire, Joao Batista",1,1130
Histry of US Through Civil War,HIST 128,09:00,09:50 AM,Spring2023,2023,"Hill, Michael",1,1131
Histry of US Through Civil War,HIST 128,09:00,09:50 AM,Spring2023,2023,"Firmin, Titus",1,1131
Histry of US Through Civil War,HIST 128,09:00,09:50 AM,Spring2023,2023,"Terrill, Weldon",1,1131
Histry of US Through Civil War,HIST 128,10:00,10:50 AM,Spring2023,2023,"Firmin, Titus",1,1131
Histry of US Through Civil War,HIST 128,11:00,11:50 AM,Spring2023,2023,"Terrill, Weldon",1,1131
Hist of US After the Civil War,HIST 129,11:00,11:50 AM,Spring2023,2023,"Farber, David",1,1132
Hist of US After the Civil War,HIST 129,10:00,10:50 AM,Spring2023,2023,"Kustodowicz, Andrew",1,1132
Hist of US After the Civil War,HIST 129,11:00,11:50 AM,Spring2023,2023,"Kustodowicz, Andrew",1,1132
Hist of US After the Civil War,HIST 129,11:00,11:50 AM,Spring2023,2023,"Borgmann, Jake",1,1132
Hist of US After the Civil War,HIST 129,12:00,12:50 PM,Spring2023,2023,"Borgmann, Jake",1,1132
Hist of US After the Civil War,HIST 129,APPT,,Spring2023,2023,"Hagel, Jonathan",1,1132
Hist of US After the Civil War,HIST 129,APPT,,Spring2023,2023,"Hagel, Jonathan",1,1132
Globl Env II:Ecol Hmn Civilztn,HIST 142,12:30,01:45 PM,Spring2023,2023,"Jakubauskas, Mark; Boynton, Alex; Quick, Madeleine; Ramsey, Sarah",1,1133
Globl Env II:Ecol Hmn Civilztn,HIST 142,11:00,12:50 PM,Spring2023,2023,"Jakubauskas, Mark; Boynton, Alex; Becker, Courtney; Zehr, Hannah",1,1133
Globl Env II:Ecol Hmn Civilztn,HIST 142,02:30,04:20 PM,Spring2023,2023,"Jakubauskas, Mark; Boynton, Alex; Becker, Courtney",1,1133
Globl Env II:Ecol Hmn Civilztn,HIST 142,11:00,12:50 PM,Spring2023,2023,"Jakubauskas, Mark; Boynton, Alex; Zehr, Hannah",1,1133
Globl Env II:Ecol Hmn Civilztn,HIST 142,09:00,10:50 AM,Spring2023,2023,"Jakubauskas, Mark; Boynton, Alex; Ramsey, Sarah",1,1133
Globl Env II:Ecol Hmn Civilztn,HIST 142,11:00,12:50 PM,Spring2023,2023,"Jakubauskas, Mark; Boynton, Alex; Quick, Madeleine",1,1133
"Glbl Evrn II:Eclgy Hmn Cvlz,Hn",HIST 145,12:30,01:45 PM,Spring2023,2023,"Jakubauskas, Mark; Boynton, Alex; Quick, Madeleine; Ramsey, Sarah",1,1134
"Glbl Evrn II:Eclgy Hmn Cvlz,Hn",HIST 145,09:00,10:50 AM,Spring2023,2023,"Jakubauskas, Mark; Boynton, Alex",1,1134
Introduction to Food History:,HIST 150,APPT,,Spring2023,2023,"Rath, Eric",1,1135
Introdctn West African History,HIST 160,03:00,04:15 PM,Spring2023,2023,"Ochwada, Hannington",1,1136
The Historian's Craft,HIST 301,12:30,01:45 PM,Spring2023,2023,"Isenberg, Andrew",1,1137
The Historian's Craft,HIST 301,09:30,10:45 AM,Spring2023,2023,"Hagel, Jonathan",1,1137
Key Themes Modern Global Hist,HIST 308,04:00,05:15 PM,Spring2023,2023,"Tope, Jennifer",1,1138
Mnistr&Mgcns:Blck Rel Slav Prs,HIST 316,02:00,02:50 PM,Spring2023,2023,"Schwaller, Rachel",1,1139
"Ethics, Ideas, and Nature",HIST 336,09:30,10:45 AM,Spring2023,2023,"Brox, Ali",1,1140
"Ethics, Ideas, and Nature",HIST 336,12:30,01:45 PM,Spring2023,2023,"Brox, Ali",1,1140
"History, Ethics, Modernity",HIST 337,APPT,,Spring2023,2023,"MacGonagle, Elizabeth",1,1141
The Holocaust in History,HIST 343,04:00,06:30 PM,Spring2023,2023,"Cline, Shelly",1,1142
Environmtl Hist of North Amrca,HIST 347,11:00,12:15 PM,Spring2023,2023,"Boynton, Alex",1,1143
Histr of the Peoples of Kansas,HIST 348,10:00,10:50 AM,Spring2023,2023,"Schwaller, Rachel",1,1144
"The Korean War, 1950-1953",HIST 350,11:00,12:15 PM,Spring2023,2023,"Lewis, Adrian",1,1145
American Indians Since 1865,HIST 352,APPT,,Spring2023,2023,"Mihesuah, Devon",1,1146
Indigenous Peoples of North Am,HIST 353,09:30,10:45 AM,Spring2023,2023,"Blansett, Kent",1,1147
At the Movies: US History,HIST 356,02:30,03:45 PM,Spring2023,2023,"Hagel, Jonathan",1,1148
The Vietnam War,HIST 358,12:30,01:45 PM,Spring2023,2023,"Lewis, Adrian",1,1149
Black Expr U.S. Since Emancptn,HIST 359,11:00,12:15 PM,Spring2023,2023,"Jelks, Randal",1,1150
"Perspectives Sci, Engr & Math",HIST 363,04:00,05:15 PM,Spring2023,2023,"Seyer, Sean",1,1151
Topics in Western History:,HIST 389,12:30,01:45 PM,Spring2023,2023,"Stone-Ferrier, Linda",1,1152
Topics in Western History:,HIST 389,11:00,12:15 PM,Spring2023,2023,"Kessler, Marni",1,1152
Topics in Western History:,HIST 389,01:00,02:15 PM,Spring2023,2023,"Ahmad, Razi",1,1152
Topics in Non-Western History:,HIST 390,01:00,02:15 PM,Spring2023,2023,"Zeedan, Rami",1,1153
Topics in Non-Western History:,HIST 390,02:30,03:45 PM,Spring2023,2023,"McNair, Amy",1,1153
Topics in Non-Western History:,HIST 390,11:00,12:15 PM,Spring2023,2023,"Stiller, Maya",1,1153
History of Sushi,HIST 395,APPT,,Spring2023,2023,"Rath, Eric",1,1154
Frm Mao to Now:China's Red Rev,HIST 397,01:00,02:15 PM,Spring2023,2023,"Greene, Megan",1,1155
The American Revolution,HIST 410,11:00,12:15 PM,Spring2023,2023,"Roberts, Justin",1,1156
The Rise of Civilization,HIST 415,11:00,12:15 PM,Spring2023,2023,"Hoopes, John",1,1157
Study Abroad Topics in:,HIST 450,APPT,,Spring2023,2023,"MacGonagle, Elizabeth; Rhine, Kathryn; De Andrade Tosta, Antonio",1,1158
Professional Skills in History,HIST 475,APPT,,Spring2023,2023,"Rogers, Samuel",1,1159
Israli-Palstnan CnfIc:An Intro,HIST 482,12:30,01:45 PM,Spring2023,2023,"Balf, Noa",1,1160
Readings in History,HIST 492,APPT,,Spring2023,2023,"Brown, Marie",1,1161
Readings in History,HIST 492,APPT,,Spring2023,2023,"Corteguera, Luis",1,1161
Readings in History,HIST 492,APPT,,Spring2023,2023,"Denning, Andrew",1,1161
Readings in History,HIST 492,APPT,,Spring2023,2023,"Forth, Christopher",1,1161
Readings in History,HIST 492,APPT,,Spring2023,2023,"Greene, Megan",1,1161
Readings in History,HIST 492,APPT,,Spring2023,2023,"Hagel, Jonathan",1,1161
Readings in History,HIST 492,APPT,,Spring2023,2023,"Jahanbani, Sheyda",1,1161
