full_name,abbr_name,start_time,end_time,semester,year,prof,school,course
First Year Seminar:,COMS 177,12:30,01:45 PM,Fall2023,2023,"McDonald, Robert",1,608
Intro to Political Communitctn,COMS 207,01:00,02:15 PM,Fall2023,2023,,1,609
Intro to Political Communitctn,COMS 207,APPT,,Fall2023,2023,,1,609
Intro to Orgnztnl&Prof Comnctn,COMS 210,APPT,,Fall2023,2023,,1,610
Intro to Orgnztnl&Prof Comnctn,COMS 210,01:00,02:15 PM,Fall2023,2023,,1,610
Fundamentals of Debate,COMS 230,08:00,09:15 AM,Fall2023,2023,"Bricker, Brett",1,611
Practicum in Forensics,COMS 231,APPT,,Fall2023,2023,"Bricker, Brett",1,612
Introduction to Rhetoric,COMS 232,03:00,04:15 PM,Fall2023,2023,"Kretsinger-Harries, Anne",1,613
Cases in Persuasion,COMS 238,11:00,12:15 PM,Fall2023,2023,"Harris, Scott",1,614
Intr Intercultural Communicatn,COMS 246,11:00,12:15 PM,Fall2023,2023,"Zhang, Yan Bing",1,615
Intr Intercultural Communicatn,COMS 246,APPT,,Fall2023,2023,,1,615
Adv Orgnztl&Profsnl Comnctn,COMS 310,12:30,01:45 PM,Fall2023,2023,,1,616
Adv Orgnztl&Profsnl Comnctn,COMS 310,APPT,,Fall2023,2023,,1,616
Communication on the Internet,COMS 320,11:00,12:15 PM,Fall2023,2023,"Velasquez Perilla, Alcides",1,617
Aud Ctrd Pub Speak in Wrkplace,COMS 322,08:00,09:15 AM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,09:00,09:50 AM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,09:30,10:45 AM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,09:30,10:45 AM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,10:00,10:50 AM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,11:00,12:15 PM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,11:00,11:50 AM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,12:00,12:50 PM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,01:00,01:50 PM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,01:00,02:15 PM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,01:00,02:15 PM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,02:00,02:50 PM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,02:30,03:45 PM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,02:30,03:45 PM,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,APPT,,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,APPT,,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,APPT,,Fall2023,2023,,1,618
Aud Ctrd Pub Speak in Wrkplace,COMS 322,APPT,,Fall2023,2023,,1,618
Effective Business Communicatn,COMS 330,APPT,,Fall2023,2023,,1,619
Effective Business Communicatn,COMS 330,02:30,03:45 PM,Fall2023,2023,,1,619
Persuasive Speaking,COMS 331,02:30,03:45 PM,Fall2023,2023,"Innocenti, Beth",1,620
Mass Media and Politics,COMS 335,11:00,12:15 PM,Fall2023,2023,"Muddiman, Ashley",1,621
Problem-Solvng in Teams&Groups,COMS 342,03:00,04:15 PM,Fall2023,2023,"Piercy, Cameron",1,622
Commncation in a Diverse World,COMS 350,APPT,,Fall2023,2023,"Walberg, Alaina",1,623
Intr Rhetoric&Social Influence,COMS 355,11:00,12:00 PM,Fall2023,2023,"Rowland, Robert",1,624
Intr Rhetoric&Social Influence,COMS 355,01:00,01:50 PM,Fall2023,2023,,1,624
Intr Rhetoric&Social Influence,COMS 355,02:00,02:50 PM,Fall2023,2023,,1,624
Intr Rhetoric&Social Influence,COMS 355,11:00,11:50 AM,Fall2023,2023,,1,624
Intr Rhetoric&Social Influence,COMS 355,12:00,12:50 PM,Fall2023,2023,,1,624
Intr Bhvrl Rsrch Mthds in Comm,COMS 356,11:00,12:15 PM,Fall2023,2023,,1,625
Intr Bhvrl Rsrch Mthds in Comm,COMS 356,02:30,03:45 PM,Fall2023,2023,,1,625
Intr Bhvrl Rsrch Mthds in Comm,COMS 356,APPT,,Fall2023,2023,,1,625
"Cmmnctn,Leadrshp,&Cnflict Mgmt",COMS 415,APPT,,Fall2023,2023,"Woszidlo, Alesia",1,626
Communication and Gender,COMS 440,11:00,12:15 PM,Fall2023,2023,"Kunkel, Adrianne",1,627
Health Communication,COMS 441,09:30,10:45 AM,Fall2023,2023,,1,628
Interculturl Comnctn:Afro-Amer,COMS 447,01:00,02:15 PM,Fall2023,2023,"Pennington, Dorthy",1,629
Ethicl Issues in Poltcl Comctn,COMS 450,01:00,02:15 PM,Fall2023,2023,"Harris, Scott",1,630
Rhetoric of Popular Culture,COMS 454,11:00,12:15 PM,Fall2023,2023,"McDonald, Robert",1,631
Capstone in:,COMS 496,12:30,01:45 PM,Fall2023,2023,"Kunkel, Adrianne",1,632
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Banwart, Mary",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Bricker, Brett",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Childers, Jay",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Gist-Mackey, Angela",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Hall, Jeffrey",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Harris, Scott",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Innocenti, Beth",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Kunkel, Adrianne",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Mapes, Margarethe",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"McDonald, Robert",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Muddiman, Ashley",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Oliha-Donaldson, Hannah",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Pennington, Dorthy",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Piercy, Cameron",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Rowland, Robert",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Tell, Dave",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Velasquez Perilla, Alcides",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Woszidlo, Alesia",1,633
Honors Thesis,COMS 498,APPT,,Fall2023,2023,"Zhang, Yan Bing",1,633
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Banwart, Mary",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Bricker, Brett",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Childers, Jay",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Gist-Mackey, Angela",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Hall, Jeffrey",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Harris, Scott",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Innocenti, Beth",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Kunkel, Adrianne",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Mapes, Margarethe",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"McDonald, Robert",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Muddiman, Ashley",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Pennington, Dorthy",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Piercy, Cameron",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Rowland, Robert",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Tell, Dave",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Velasquez Perilla, Alcides",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Woszidlo, Alesia",1,634
Directd Stdy in Communictn Std,COMS 499,APPT,,Fall2023,2023,"Zhang, Yan Bing",1,634
Intrnshp in Communictn Studies,COMS 530,APPT,,Fall2023,2023,"Innocenti, Beth",1,635
Argumentation,COMS 539,09:30,10:45 AM,Fall2023,2023,"Bricker, Brett",1,636
Argumentation,COMS 539,APPT,,Fall2023,2023,,1,636
Political Campaigns,COMS 607,02:30,03:45 PM,Fall2023,2023,,1,637
Conducting I,COND 245,08:00,08:50 AM,Fall2023,2023,"Petersen, Lucas; Gomez, Angelina",1,638
Conducting I,COND 245,08:00,08:50 AM,Fall2023,2023,"Toulouse, Sharon",1,638
Conducting II,COND 345,APPT,,Fall2023,2023,"Garcia-Novelli, Eduardo",1,639
EKG I,CVS  21,APPT,,Fall2023,2023,"Wiedner, Turi",1,640
Patient Care I,CVS  23,APPT,,Fall2023,2023,"Wiedner, Turi",1,641
Physics I,CVS  25,APPT,,Fall2023,2023,"Smith, Tiffany",1,642
Clinical Practicum I,CVS  26,APPT,,Fall2023,2023,"Smith, Tiffany",1,643
Adult Echocardiography I,CVS  30,APPT,,Fall2023,2023,"Smith, Tiffany",1,644
Vascular Ultrasound I,CVS  40,APPT,,Fall2023,2023,"Wiedner, Turi",1,645
Pediatric Echocardiography I,CVS  41,APPT,,Fall2023,2023,"Hogle, Victoria",1,646
Adult Echocardiography III,CVS  56,APPT,,Fall2023,2023,"Smith, Tiffany; Wiedner, Turi",1,647
Clinical Practicum IV,CVS  67,APPT,,Fall2023,2023,"Smith, Tiffany; Wiedner, Turi; Hogle, Victoria",1,648
Introductn to the Dance Major,DANC 100,APPT,,Fall2023,2023,"Hayes, Michelle",1,649
Introductn to the Dance Major,DANC 100,04:00,04:50 PM,Fall2023,2023,"Hayes, Michelle",1,649
Ballet I,DANC 101,11:00,12:15 PM,Fall2023,2023,"Brittingham, Ashley",1,650
Choreography I,DANC 150,01:00,02:15 PM,Fall2023,2023,"Hayes, Michelle",1,651
Modern Contemporary II,DANC 213,11:00,12:15 PM,Fall2023,2023,,1,652
Ballet III,DANC 311,09:00,10:45 AM,Fall2023,2023,"Brittingham, Ashley",1,653
Modern/Contemporary III,DANC 313,11:00,12:45 PM,Fall2023,2023,,1,654
Jazz III,DANC 315,02:30,03:45 PM,Fall2023,2023,"Tillman, Maya",1,655
Hip Hop Fundamentals,DANC 317,12:30,01:45 PM,Fall2023,2023,"Tillman, Maya",1,656
Tap Fundamentals,DANC 319,09:30,10:45 AM,Fall2023,2023,,1,657
University Dance Company,DANC 320,APPT,,Fall2023,2023,"Moreno, James",1,658
Approaches to World Dance,DANC 330,02:30,03:45 PM,Fall2023,2023,,1,659
Hip Hop II,DANC 417,01:00,02:15 PM,Fall2023,2023,,1,660
Intro Flamenco Dance Technique,DANC 490,09:30,10:45 AM,Fall2023,2023,"Hayes, Michelle",1,661
Directed Study in:,DANC 498,APPT,,Fall2023,2023,"Hayes, Michelle",1,662
Directed Study in:,DANC 498,APPT,,Fall2023,2023,"Moreno, James",1,662
Directed Study in:,DANC 498,APPT,,Fall2023,2023,,1,662
Directed Study in:,DANC 498,APPT,,Fall2023,2023,"Tillman, Maya",1,662
Directed Study in:,DANC 498,APPT,,Fall2023,2023,"Brittingham, Ashley",1,662
Practicum in:,DANC 530,APPT,,Fall2023,2023,"Hayes, Michelle",1,663
Practicum in:,DANC 530,APPT,,Fall2023,2023,"Moreno, James",1,663
Senior Project,DANC 550,APPT,,Fall2023,2023,"Hayes, Michelle",1,664
Senior Project,DANC 550,APPT,,Fall2023,2023,"Moreno, James",1,664
Senior Project,DANC 550,APPT,,Fall2023,2023,,1,664
Senior Project,DANC 550,APPT,,Fall2023,2023,"Tillman, Maya",1,664
Senior Project,DANC 550,APPT,,Fall2023,2023,"Brittingham, Ashley",1,664
Special Topics in Dance:,DANC 580,11:00,12:15 PM,Fall2023,2023,"Moreno, James",1,665
Double Bass,DBBS 100,APPT,,Fall2023,2023,"Ryan, Richard",1,666
Double Bass,DBBS 121,APPT,,Fall2023,2023,"Harshbarger, Jeffrey",1,667
Double Bass,DBBS 121,APPT,,Fall2023,2023,"Ryan, Richard",1,667
Double Bass,DBBS 121,04:00,04:50 PM,Fall2023,2023,"Ryan, Richard",1,667
Double Bass,DBBS 221,APPT,,Fall2023,2023,"Harshbarger, Jeffrey",1,668
Double Bass,DBBS 221,APPT,,Fall2023,2023,"Ryan, Richard",1,668
Double Bass,DBBS 221,04:00,04:50 PM,Fall2023,2023,"Ryan, Richard",1,668
Double Bass,DBBS 300,APPT,,Fall2023,2023,"Ryan, Richard",1,669
Double Bass,DBBS 321,APPT,,Fall2023,2023,"Harshbarger, Jeffrey",1,670
Double Bass,DBBS 321,APPT,,Fall2023,2023,"Ryan, Richard",1,670
Double Bass,DBBS 321,04:00,04:50 PM,Fall2023,2023,"Ryan, Richard",1,670
Double Bass,DBBS 421,APPT,,Fall2023,2023,"Harshbarger, Jeffrey",1,671
Double Bass,DBBS 421,APPT,,Fall2023,2023,"Ryan, Richard",1,671
Double Bass,DBBS 421,04:00,04:50 PM,Fall2023,2023,"Ryan, Richard",1,671
Double Bass,DBBS 422,APPT,,Fall2023,2023,"Harshbarger, Jeffrey",1,672
Double Bass,DBBS 422,APPT,,Fall2023,2023,"Ryan, Richard",1,672
Double Bass,DBBS 422,04:00,04:50 PM,Fall2023,2023,"Ryan, Richard",1,672
Double Bass,DBBS 622,APPT,,Fall2023,2023,"Ryan, Richard",1,673
Double Bass,DBBS 622,04:00,04:50 PM,Fall2023,2023,"Ryan, Richard",1,673
Senior Recital,DBBS 623,APPT,,Fall2023,2023,"Ryan, Richard",1,674
Life Drawing I,DRWG 213,02:30,05:20 PM,Fall2023,2023,"McCaffrey, Michael",1,675
Life Drawing I,DRWG 213,02:30,05:20 PM,Fall2023,2023,"Ramirez, Dani",1,675
Life Drawing II,DRWG 314,02:30,05:20 PM,Fall2023,2023,"McCaffrey, Michael",1,676
Life Drawing II,DRWG 314,02:30,05:20 PM,Fall2023,2023,"Ramirez, Dani",1,676
"Life Drawing II, Honors",DRWG 318,02:30,05:20 PM,Fall2023,2023,"Ramirez, Dani",1,677
"Life Drawing II, Honors",DRWG 318,02:30,05:20 PM,Fall2023,2023,"McCaffrey, Michael",1,677
Life Drawing III,DRWG 515,02:30,05:20 PM,Fall2023,2023,"McCaffrey, Michael",1,678
Life Drawing III,DRWG 515,02:30,05:20 PM,Fall2023,2023,"Ramirez, Dani",1,678
Life Drawing IV,DRWG 516,02:30,05:20 PM,Fall2023,2023,"McCaffrey, Michael",1,679
Life Drawing IV,DRWG 516,02:30,05:20 PM,Fall2023,2023,"Ramirez, Dani",1,679
"Life Drawing III, Honors",DRWG 518,02:30,05:20 PM,Fall2023,2023,"Ramirez, Dani",1,680
"Life Drawing III, Honors",DRWG 518,02:30,05:20 PM,Fall2023,2023,"McCaffrey, Michael",1,680
"Life Drawing IV, Honors",DRWG 519,02:30,05:20 PM,Fall2023,2023,"Ramirez, Dani",1,681
"Life Drawing IV, Honors",DRWG 519,02:30,05:20 PM,Fall2023,2023,"McCaffrey, Michael",1,681
Individual Studies in Drawing,DRWG 599,APPT,,Fall2023,2023,"Akers, Norman",1,682
Individual Studies in Drawing,DRWG 599,APPT,,Fall2023,2023,"Bitters, Shawn",1,682
Individual Studies in Drawing,DRWG 599,APPT,,Fall2023,2023,"Krueger, Michael",1,682
Individual Studies in Drawing,DRWG 599,APPT,,Fall2023,2023,"McCaffrey, Michael",1,682
Individual Studies in Drawing,DRWG 599,APPT,,Fall2023,2023,"Nam, Yoonmi",1,682
Individual Studies in Drawing,DRWG 599,APPT,,Fall2023,2023,"Rosenthal, Benjamin",1,682
Individual Studies in Drawing,DRWG 599,APPT,,Fall2023,2023,"Velasco, Francisca",1,682
Asian Religions,EALC 105,04:00,05:15 PM,Fall2023,2023,"Lindsey, William",1,683
"Myth,Legend&Flk Beliefs E Asia",EALC 130,03:00,04:15 PM,Fall2023,2023,"McMahon, Keith",1,684
Ethics in Chinese Philosophy,EALC 142,APPT,,Fall2023,2023,"Williams, Crispin",1,685
Studies in:,EALC 198,01:00,02:15 PM,Fall2023,2023,,1,686
Studies in:,EALC 198,APPT,,Fall2023,2023,,1,686
Studies in:,EALC 198,06:00,07:00 PM,Fall2023,2023,,1,686
Studies in:,EALC 198,APPT,,Fall2023,2023,,1,686
Studies in:,EALC 198,06:00,07:00 PM,Fall2023,2023,,1,686
Happiness in East Asia,EALC 303,APPT,,Fall2023,2023,"Yun, Kyoim",1,687
Japan's Literary Legacy,EALC 312,02:30,03:45 PM,Fall2023,2023,"Galvane, Linda",1,688
Survey of Japanese Film,EALC 315,06:30,09:30 PM,Fall2023,2023,"Baskett, Michael",1,689
Modern Chinese Fiction & Film,EALC 318,APPT,,Fall2023,2023,"Xiao, Faye",1,690
Minorities in Japan,EALC 325,04:00,05:15 PM,Fall2023,2023,"McDonald, Thomas",1,691
Studies in:,EALC 331,APPT,,Fall2023,2023,"Williams, Crispin",1,692
Modern Korean Art & Culture,EALC 373,APPT,,Fall2023,2023,,1,693
Modern Korean Art & Culture,EALC 373,06:00,07:15 PM,Fall2023,2023,,1,693
Mdrn&Cntmpry Visual Arts Japan,EALC 388,11:00,12:15 PM,Fall2023,2023,"Kaneko, Maki",1,694
Music in East Asia,EALC 408,APPT,,Fall2023,2023,"Wong, Ketty",1,695
Studies in:,EALC 431,02:30,03:45 PM,Fall2023,2023,"Lindsey, William",1,696
Internationl Relations of Asia,EALC 476,11:00,12:15 PM,Fall2023,2023,"Zhang, Jiakun",1,697
Honors Thesis,EALC 499,APPT,,Fall2023,2023,"Kennedy, John",1,698
Honors Thesis,EALC 499,APPT,,Fall2023,2023,"McMahon, Keith",1,698
Religion in Japan,EALC 509,APPT,,Fall2023,2023,"Lindsey, William",1,699
Modern Chinese Fiction & Film,EALC 518,APPT,,Fall2023,2023,"Xiao, Faye",1,700
Politics and Society in China,EALC 585,12:30,01:45 PM,Fall2023,2023,"Kennedy, John",1,701
Tpcs in East Asian Lang&Cultr:,EALC 590,01:00,01:50 PM,Fall2023,2023,"Amat, Akbar",1,702
Tpcs in East Asian Lang&Cultr:,EALC 590,03:00,04:15 PM,Fall2023,2023,"Amat, Akbar",1,702
Tpcs in East Asian Lang&Cultr:,EALC 590,02:30,03:45 PM,Fall2023,2023,"Lindsey, William",1,702
Eastern Civilizations,ECIV 104,APPT,,Fall2023,2023,"McDonald, Thomas",1,703
Eastern Civilizations,ECIV 104,APPT,,Fall2023,2023,"Kuznetsova, Rada",1,703
Eastern Civilizations,ECIV 104,APPT,,Fall2023,2023,"McDonald, Thomas",1,703
Eastern Civilizations,ECIV 104,APPT,,Fall2023,2023,"Kuznetsova, Rada",1,703
Introductory Economics,ECON 104,09:30,10:45 AM,Fall2023,2023,"Okao, Alfred",1,704
Introductory Economics,ECON 104,10:00,10:50 AM,Fall2023,2023,"Akib, Hamim",1,704
Introductory Economics,ECON 104,10:00,10:50 AM,Fall2023,2023,"Akib, Hamim",1,704
Introductory Economics,ECON 104,11:00,11:50 AM,Fall2023,2023,"Akib, Hamim",1,704
Introductory Economics,ECON 104,11:00,11:50 AM,Fall2023,2023,"Akib, Hamim",1,704
Principles of Microeconomics,ECON 142,02:00,02:50 PM,Fall2023,2023,"Lugovskyy, Jo",1,705
Principles of Microeconomics,ECON 142,12:00,12:50 PM,Fall2023,2023,,1,705
Principles of Microeconomics,ECON 142,01:00,01:50 PM,Fall2023,2023,,1,705
Principles of Microeconomics,ECON 142,02:00,02:50 PM,Fall2023,2023,,1,705
Principles of Microeconomics,ECON 142,03:00,03:50 PM,Fall2023,2023,,1,705
Principles of Microeconomics,ECON 142,09:00,09:50 AM,Fall2023,2023,,1,705
Principles of Microeconomics,ECON 142,02:00,02:50 PM,Fall2023,2023,,1,705
Principles of Microeconomics,ECON 142,03:00,03:50 PM,Fall2023,2023,,1,705
Principles of Microeconomics,ECON 142,09:00,09:50 AM,Fall2023,2023,,1,705
Principles of Microeconomics,ECON 142,10:00,10:50 AM,Fall2023,2023,,1,705
Principles of Microeconomics,ECON 142,11:00,11:50 AM,Fall2023,2023,,1,705
Principles of Microeconomics,ECON 142,12:00,12:50 PM,Fall2023,2023,,1,705
Principles of Microeconomics,ECON 142,01:00,01:50 PM,Fall2023,2023,"Lee, JongSoo",1,705
Principles of Microeconomics,ECON 142,01:00,02:15 PM,Fall2023,2023,"Arnob, Archi",1,705
Principles of Microeconomics,ECON 142,APPT,,Fall2023,2023,"Wang, Rui",1,705
"Princpls of Microeconomics,Hnr",ECON 143,11:00,12:15 PM,Fall2023,2023,"Okao, Alfred",1,706
Principles of Macroeconomics,ECON 144,10:00,10:50 AM,Fall2023,2023,"Lugovskyy, Jo",1,707
Principles of Macroeconomics,ECON 144,02:00,02:50 PM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,03:00,03:50 PM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,12:00,12:50 PM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,10:00,10:50 AM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,01:00,01:50 PM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,02:00,02:50 PM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,03:00,03:50 PM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,11:00,11:50 AM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,12:00,12:50 PM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,01:00,01:50 PM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,02:00,02:50 PM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,11:00,12:15 PM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,02:00,02:50 PM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,10:00,10:50 AM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,02:30,03:45 PM,Fall2023,2023,,1,707
Principles of Macroeconomics,ECON 144,APPT,,Fall2023,2023,"Wang, Rui",1,707
Data I:  Dealing with Data,ECON 199,09:30,10:45 AM,Fall2023,2023,"Duncan, William",1,708
Data I:  Dealing with Data,ECON 199,02:30,03:45 PM,Fall2023,2023,"Duncan, William",1,708
Topics in Applied Economics:,ECON 310,09:30,10:45 AM,Fall2023,2023,"Earnhart, Dietrich",1,709
Statistics and Data Analysis,ECON 426,10:00,10:50 AM,Fall2023,2023,,1,710
Energy Economics,ECON 510,09:00,09:50 AM,Fall2023,2023,,1,711
Microeconomics,ECON 520,01:00,02:15 PM,Fall2023,2023,"Zhang, Jianbo",1,712
Macroeconomics,ECON 522,03:00,04:15 PM,Fall2023,2023,"Keating, John",1,713
Introduction to Econometrics,ECON 526,02:30,03:45 PM,Fall2023,2023,,1,714
Topics in Applied Economics:,ECON 564,03:00,04:15 PM,Fall2023,2023,"Lugovskyy, Jo",1,715
Economic Issues in China,ECON 586,10:00,10:50 AM,Fall2023,2023,,1,716
Game Theory,ECON 590,12:00,12:50 PM,Fall2023,2023,,1,717
Research in Economics,ECON 597,APPT,,Fall2023,2023,"Earnhart, Dietrich",1,718
Money and Banking,ECON 600,02:30,03:45 PM,Fall2023,2023,"Kim, Eungsik",1,719
International Trade,ECON 604,02:00,02:50 PM,Fall2023,2023,,1,720
Sports Economics,ECON 609,09:30,10:45 AM,Fall2023,2023,,1,721
Public Finance,ECON 622,01:00,02:15 PM,Fall2023,2023,"Okao, Alfred",1,722
Indust Organz&Antitrust Policy,ECON 630,01:00,01:50 PM,Fall2023,2023,,1,723
Research Methods in Economics,ECON 696,11:00,12:15 PM,Fall2023,2023,"Earnhart, Dietrich",1,724
Senior Research Honors,ECON 697,APPT,,Fall2023,2023,"Earnhart, Dietrich",1,725
Profesnl Devlpmnt Micro-Cred:,EDUC 698,APPT,,Fall2023,2023,"Herrmann-Ginsberg, Lauri",1,726
New Student Seminar,EECS 101,02:00,02:50 PM,Fall2023,2023,"Petr, David",1,727
Introduction to Computing:,EECS 138,09:00,09:50 AM,Fall2023,2023,"Shojaeighadikolaei, Amin",1,728
Introduction to Computing:,EECS 138,09:00,09:50 AM,Fall2023,2023,"Shojaeighadikolaei, Amin",1,728
Introduction to Computing:,EECS 138,09:00,09:50 AM,Fall2023,2023,"Branicky, Michael",1,728
Introduction to Computing:,EECS 138,09:00,09:50 AM,Fall2023,2023,"Ganapam, Venkata Ramesh",1,728
Introduction to Computing:,EECS 138,12:00,12:50 PM,Fall2023,2023,"Bhattarai, Sumit",1,728
Introduction to Computing:,EECS 138,01:00,01:50 PM,Fall2023,2023,"Bhattarai, Sumit",1,728
Introduction to Computing:,EECS 138,10:00,10:50 AM,Fall2023,2023,"Ganapam, Venkata Ramesh",1,728
Introduction to Computing:,EECS 138,10:00,10:50 AM,Fall2023,2023,"Li, Jianpeng",1,728
Introduction to Computing:,EECS 138,11:00,11:50 AM,Fall2023,2023,"Li, Jianpeng",1,728
Introd to Digital Logic Design,EECS 140,02:30,03:45 PM,Fall2023,2023,"Mcnaughton, James",1,729
Introd to Digital Logic Design,EECS 140,09:00,10:50 AM,Fall2023,2023,"Ogundele, Sunday",1,729
Introd to Digital Logic Design,EECS 140,09:00,10:50 AM,Fall2023,2023,"Sahdman, Syed Abid",1,729
Introd to Digital Logic Design,EECS 140,04:00,05:50 PM,Fall2023,2023,"Raisa, Sharmila",1,729
Introd to Digital Logic Design,EECS 140,12:30,02:20 PM,Fall2023,2023,"Sahdman, Syed Abid",1,729
Introd to Digital Logic Design,EECS 140,12:30,02:20 PM,Fall2023,2023,"Sahdman, Syed Abid",1,729
Introd to Digital Logic Design,EECS 140,03:00,04:50 PM,Fall2023,2023,"Raisa, Sharmila",1,729
Introd to Digital Logic Design,EECS 140,03:00,04:50 PM,Fall2023,2023,"Ogundele, Sunday",1,729
Introd to Digital Logic Design,EECS 140,06:00,08:00 PM,Fall2023,2023,"Mcnaughton, James",1,729
Intro to Digital Logic: Honors,EECS 141,02:30,03:45 PM,Fall2023,2023,"Mcnaughton, James",1,730
Intro to Digital Logic: Honors,EECS 141,09:00,10:50 AM,Fall2023,2023,"Ogundele, Sunday",1,730
Intro to Digital Logic: Honors,EECS 141,09:00,10:50 AM,Fall2023,2023,"Sahdman, Syed Abid",1,730
Intro to Digital Logic: Honors,EECS 141,04:00,05:50 PM,Fall2023,2023,"Raisa, Sharmila",1,730
Intro to Digital Logic: Honors,EECS 141,12:30,02:20 PM,Fall2023,2023,"Sahdman, Syed Abid",1,730
